height,distance,avg_correlation,max_correlation,elapsed_time,valid_samples,peo_2nd_correlation,teo_2nd_correlation,keo_2nd_correlation,ptk_2nd_correlation
0.14,5000,0.4194712007201529,0.484753363745863,2.03426194190979,70,0.43799876920347547,0.484753363745863,0.306438640144703,0.4486940297865703
0.14,5500,0.45798782997741905,0.5265144156718105,2.03521728515625,70,0.44153860130066314,0.5265144156718105,0.4194335069352424,0.44446479600196037
0.14,6000,0.4431632628662469,0.5369877202544461,2.040970802307129,70,0.44778857116703674,0.5369877202544461,0.43090956678792985,0.3569671932555749
0.14,6500,0.40520056866798476,0.4604647837942767,2.0351579189300537,70,0.4604647837942767,0.42830194729745613,0.3690631472608023,0.36297239631940387
0.14,7000,0.3713584796483947,0.43275076203037094,2.115198850631714,70,0.43275076203037094,0.3860348928215065,0.3724662662979954,0.2941819974437058
0.14,7500,0.36336383094328795,0.4807925489251078,2.035194158554077,70,0.4807925489251078,0.29037372453222604,0.33136717100825364,0.35092187930756413
0.15000000000000002,1000,0.40744662842644463,0.4782245496229557,2.133455514907837,70,0.3973514058281797,0.4782245496229557,0.3471869684277858,0.40702358982685743
0.15000000000000002,1500,0.4272327076983734,0.4972726521179935,2.2112908363342285,70,0.40203772725237424,0.4817314127151198,0.32788903870800606,0.4972726521179935
0.15000000000000002,2000,0.5500867823361649,0.5943639134789053,2.039301633834839,70,0.5859712350973277,0.5943639134789053,0.4708547437371452,0.5491572370312815
0.15000000000000002,2500,0.6597792867252679,0.7482410257145886,2.053267002105713,70,0.6946974552398866,0.7482410257145886,0.6038867087888852,0.5922919571577114
0.15000000000000002,3000,0.635782614189986,0.6916089459537448,2.037652015686035,70,0.6595893712104527,0.6916089459537448,0.6382896433744266,0.55364249622132
0.15000000000000002,3500,0.5297105229652133,0.5692304808487028,2.282151460647583,70,0.5692304808487028,0.5470079780600057,0.5643756527076335,0.43822798024451126
0.15000000000000002,4000,0.4692810174105174,0.5135113234868068,2.3288192749023438,70,0.5135113234868068,0.5052682804351611,0.4518389445768982,0.4065055211432035
0.15000000000000002,4500,0.3922704082521642,0.4602706637143989,2.101696729660034,70,0.44185125950944776,0.4602706637143989,0.290070537116445,0.3768891726683653
0.15000000000000002,5000,0.4188427782934008,0.4774214957053569,2.063225030899048,70,0.45604077970790463,0.4774214957053569,0.306438640144703,0.4354701976156386
0.15000000000000002,5500,0.4432268862764076,0.47189351967969295,2.131939649581909,70,0.44683187412420927,0.47189351967969295,0.424919310749237,0.4292628405524911
0.15000000000000002,6000,0.44506568699799387,0.5369877202544461,2.2399492263793945,70,0.44385717889392995,0.5369877202544461,0.43201779065289153,0.36740005819070803
0.15000000000000002,6500,0.40344541726461247,0.4649762576651161,2.145838975906372,70,0.4649762576651161,0.42830194729745613,0.35285670418410486,0.36764675991177276
0.15000000000000002,7000,0.3807945994162086,0.4388433218154831,2.033116579055786,70,0.4388433218154831,0.3860348928215065,0.3967482697312521,0.30155191329659276
0.15000000000000002,7500,0.3719784652871465,0.4813705304278615,2.250565767288208,70,0.4813705304278615,0.29037372453222604,0.35646644101739816,0.3597031651711005
0.16,1000,0.3915826524496579,0.45493069826403865,2.034371852874756,70,0.3875313497440701,0.45493069826403865,0.3178697431460877,0.40599881864443527
0.16,1500,0.43483488380432744,0.5006892312119087,2.0624687671661377,70,0.40946758744806316,0.5006892312119087,0.3291398515306069,0.5000428650267313
0.16,2000,0.5533982803572863,0.6108057912458453,2.083012580871582,70,0.5728355482155281,0.6108057912458453,0.47395072281729705,0.5560010591504749
0.16,2500,0.6548577086710279,0.7485854941886984,2.087700366973877,70,0.6944358932387028,0.7485854941886984,0.5998823798804089,0.5765270673763012
0.16,3000,0.6389474960750479,0.6944800827451326,2.015685796737671,70,0.6567480599974637,0.6944800827451326,0.6614888613925388,0.5430729801650561
0.16,3500,0.527367409814526,0.5663985998049413,2.0195627212524414,70,0.5663985998049413,0.5594353957452968,0.5534593654473718,0.4301762782604939
0.16,4000,0.46461136580638346,0.5252635361324427,2.0173561573028564,70,0.49202405370761343,0.5252635361324427,0.44432070691055664,0.3968371664749211
0.16,4500,0.39299545834329025,0.475918343301692,2.004652500152588,70,0.4346667892397216,0.475918343301692,0.3000275611262391,0.3613691397055083
0.16,5000,0.4130327617963275,0.4774214957053569,2.0141348838806152,70,0.450574513364568,0.4774214957053569,0.306438640144703,0.4176963979706821
0.16,5500,0.4362492722165644,0.47189351967969295,2.010141611099243,70,0.4450152809320834,0.47189351967969295,0.4190798633103883,0.40900842494409273
0.16,6000,0.44755549446494325,0.5392325468484119,2.060624837875366,70,0.4408346300206457,0.5392325468484119,0.42829899428625173,0.3818558067044634
0.16,6500,0.3962575105741991,0.46541449452565653,2.0145528316497803,70,0.46541449452565653,0.4122969199765226,0.3738253567071162,0.3334932710875012
0.16,7000,0.38125335873312755,0.44067835908315883,2.0091891288757324,70,0.44067835908315883,0.3860348928215065,0.3967482697312521,0.30155191329659276
0.16,7500,0.3674418333914311,0.48514879844913644,2.023308277130127,70,0.48514879844913644,0.29037372453222604,0.33454164541326137,0.3597031651711005
0.17,1000,0.37838380302065583,0.4457830069908824,2.0075154304504395,70,0.369916694278057,0.4457830069908824,0.30945450287107473,0.38838100794260905
0.17,1500,0.43935634934898765,0.5084210362068112,2.053766965866089,70,0.4303827829284898,0.5084210362068112,0.33408588450964904,0.48453569375100064
0.17,2000,0.5574534924431509,0.6079170240278859,2.018313407897949,70,0.5780188087483743,0.6079170240278859,0.4892153438853701,0.5546627931109731
0.17,2500,0.6625267470986179,0.7528499430960631,2.036280870437622,70,0.6908224122045091,0.7528499430960631,0.6237613438177456,0.5826732892761536
0.17,3000,0.6440885124053537,0.6949704452468659,2.0265707969665527,70,0.6716696826813661,0.6949704452468659,0.666290320739299,0.5434236009538836
0.17,3500,0.5326435867108771,0.586198436056671,2.017629623413086,70,0.586198436056671,0.5649185161476914,0.5512185821452568,0.4282388124938889
0.17,4000,0.45998216232815325,0.5352646329287686,2.0201218128204346,70,0.48119814493977253,0.5352646329287686,0.4199132952906475,0.4035525761534244
0.17,4500,0.39509697312495295,0.48531914994170394,2.0231215953826904,70,0.41250603247588125,0.48531914994170394,0.3072204611357478,0.3753422489464787
0.17,5000,0.4100165913097249,0.4817421267246079,2.022076368331909,70,0.4341892003989065,0.4817421267246079,0.306438640144703,0.4176963979706821
0.17,5500,0.4257195700077731,0.46792598468124624,2.0262038707733154,70,0.4313638584192728,0.46792598468124624,0.4190798633103883,0.38450857362018503
0.17,6000,0.4418034889768906,0.529529318931928,2.0534627437591553,70,0.44471497705628354,0.529529318931928,0.42829899428625173,0.36467066563309913
0.17,6500,0.3986351093237467,0.484533075307757,2.0731163024902344,70,0.484533075307757,0.42498713734119636,0.35152695355853203,0.3334932710875012
0.17,7000,0.39639665035768845,0.46160253220461106,2.081197500228882,70,0.46160253220461106,0.423428496725409,0.3967482697312521,0.30380730276948154
0.17,7500,0.3845082604331292,0.5024992095109833,2.060148000717163,70,0.5024992095109833,0.3116893252489721,0.3504367866242712,0.3734077203482902
0.18000000000000002,1000,0.3640491677822177,0.43423368736147255,2.046428680419922,70,0.3571447667463752,0.43423368736147255,0.2922770546293704,0.3725411623916525
0.18000000000000002,1500,0.443722621361526,0.5050047152355044,2.0391993522644043,70,0.46258453974589714,0.5050047152355044,0.31427651918415045,0.49302471128055214
0.18000000000000002,2000,0.5675115749822437,0.6137172473440732,2.0532948970794678,70,0.6137172473440732,0.6052668957067167,0.5069412260440662,0.5441209308341187
0.18000000000000002,2500,0.657572101367843,0.7517390950590496,2.0226876735687256,70,0.70219989318965,0.7517390950590496,0.6123049010118219,0.5640445162108505
0.18000000000000002,3000,0.62922028771744,0.6946576082145598,2.0391669273376465,70,0.6704147916790723,0.6946576082145598,0.6430282605393727,0.5087804904367548
0.18000000000000002,3500,0.5214205419020386,0.5866634451239859,2.0345983505249023,70,0.5866634451239859,0.555245504871483,0.5360654468005349,0.40770777081215015
0.18000000000000002,4000,0.45721381540317296,0.532200502374855,2.0319125652313232,70,0.5012182008050989,0.532200502374855,0.40255964890062057,0.3928769095321173
0.18000000000000002,4500,0.39784342085805713,0.47834958658777205,2.1115431785583496,70,0.43097344526475245,0.47834958658777205,0.3067084026332251,0.3753422489464787
0.18000000000000002,5000,0.391353992954995,0.44748111737492,2.0947446823120117,70,0.44748111737492,0.4394107076126511,0.30633582298252554,0.3721883238498834
0.18000000000000002,5500,0.4252690878923918,0.45565045603753057,2.052802324295044,70,0.45565045603753057,0.4411968258675095,0.4197204960443422,0.38450857362018503
0.18000000000000002,6000,0.4412598043881206,0.49620437053327104,2.0399582386016846,70,0.4704013952117249,0.49620437053327104,0.4197859960887737,0.3786474557187127
0.18000000000000002,6500,0.39003380825463396,0.484533075307757,2.032310962677002,70,0.484533075307757,0.4218632896768207,0.32024559694645693,0.3334932710875012
0.18000000000000002,7000,0.3967623335431283,0.4846361686328491,2.0321335792541504,70,0.4846361686328491,0.4218824902035438,0.35988771319647966,0.3206429621396405
0.18000000000000002,7500,0.37675265261676427,0.5024992095109833,2.07492995262146,70,0.5024992095109833,0.3118524464303495,0.31925123417743406,0.3734077203482902
0.19,1000,0.3561829359818204,0.42547068233397456,2.2814717292785645,70,0.3443569143648983,0.42547068233397456,0.28919395628385436,0.3657101909445544
0.19,1500,0.4468818171014937,0.5015847404775271,2.1263928413391113,70,0.48097397417234977,0.5015847404775271,0.3127674324499544,0.4922011213061437
0.19,2000,0.5806791040492161,0.6223194571096068,2.0529026985168457,70,0.6181922150654588,0.6223194571096068,0.5210435401111887,0.5611612039106101
0.19,2500,0.663972608034605,0.7540525993849241,2.098649501800537,70,0.7048829008061865,0.7540525993849241,0.6254970378347774,0.5714578941125322
0.19,3000,0.6285817802513818,0.6997775954971674,2.0704784393310547,70,0.6577890052121481,0.6997775954971674,0.6450087988762176,0.5117517214199941
0.19,3500,0.5196757133192529,0.5813869717417548,2.1150248050689697,70,0.5813869717417548,0.547263924447524,0.533014319687661,0.417037637400072
0.19,4000,0.4494569791086756,0.532200502374855,2.122352361679077,70,0.47235092465762707,0.532200502374855,0.40255964890062057,0.3907168405016
0.19,4500,0.3891299314894958,0.46455782259640555,2.1258459091186523,70,0.43097344526475245,0.46455782259640555,0.2856462091503466,0.3753422489464787
0.19,5000,0.38502271086275724,0.44748111737492,2.079089879989624,70,0.44748111737492,0.4393760672676656,0.2957589436068015,0.3574747152016418
0.19,5500,0.427480158411378,0.45565045603753057,2.1352155208587646,70,0.45565045603753057,0.43881831734783916,0.43744277259680214,0.37800908766333985
0.19,6000,0.4373851714624905,0.48824319230064506,2.116314649581909,70,0.4704013952117249,0.48824319230064506,0.4048332207885387,0.3860628775490535
0.19,6500,0.38820913614342867,0.484533075307757,2.3040215969085693,70,0.484533075307757,0.4098630558694098,0.32024559694645693,0.33819481645009075
0.19,7000,0.39268183513166943,0.4764667103491351,2.295807361602783,70,0.4764667103491351,0.40926512832203876,0.37658079990557225,0.3084147019499314
0.19,7500,0.37675265261676427,0.5024992095109833,2.067622423171997,70,0.5024992095109833,0.3118524464303495,0.31925123417743406,0.3734077203482902
